,id,label
44885,44885,2
44886,44886,1
44887,44887,1
44888,44888,1
44889,44889,2
44890,44890,1
44891,44891,0
44892,44892,0
44893,44893,2
44894,44894,1
44895,44895,1
44896,44896,1
44897,44897,1
44898,44898,2
44899,44899,1
44900,44900,2
44901,44901,1
44902,44902,2
44903,44903,1
44904,44904,1
44905,44905,1
44906,44906,2
44907,44907,1
44908,44908,0
44909,44909,1
44910,44910,1
44911,44911,1
44912,44912,2
44913,44913,2
44914,44914,1
44915,44915,1
44916,44916,2
44917,44917,1
44918,44918,0
44919,44919,0
44920,44920,0
44921,44921,1
44922,44922,2
44923,44923,0
44924,44924,1
44925,44925,2
44926,44926,2
44927,44927,1
44928,44928,1
44929,44929,0
44930,44930,1
44931,44931,1
44932,44932,1
44933,44933,0
44934,44934,0
44935,44935,1
44936,44936,2
44937,44937,1
44938,44938,2
44939,44939,0
44940,44940,1
44941,44941,1
44942,44942,1
44943,44943,1
44944,44944,2
44945,44945,1
44946,44946,0
44947,44947,0
44948,44948,1
44949,44949,2
44950,44950,2
44951,44951,2
44952,44952,2
44953,44953,0
44954,44954,1
44955,44955,1
44956,44956,2
44957,44957,1
44958,44958,2
44959,44959,1
44960,44960,2
44961,44961,2
44962,44962,2
44963,44963,0
44964,44964,1
44965,44965,2
44966,44966,2
44967,44967,1
44968,44968,1
44969,44969,2
44970,44970,1
44971,44971,2
44972,44972,1
44973,44973,0
44974,44974,2
44975,44975,2
44976,44976,0
44977,44977,1
44978,44978,0
44979,44979,1
44980,44980,2
44981,44981,1
44982,44982,2
44983,44983,1
44984,44984,2
44985,44985,1
44986,44986,1
44987,44987,1
44988,44988,2
44989,44989,1
44990,44990,1
44991,44991,0
44992,44992,1
44993,44993,1
44994,44994,2
44995,44995,0
44996,44996,1
44997,44997,1
44998,44998,2
44999,44999,1
45000,45000,2
45001,45001,2
45002,45002,2
45003,45003,1
45004,45004,2
45005,45005,2
45006,45006,2
45007,45007,1
45008,45008,0
45009,45009,2
45010,45010,2
45011,45011,1
45012,45012,2
45013,45013,1
45014,45014,2
45015,45015,1
45016,45016,2
45017,45017,0
45018,45018,2
45019,45019,1
45020,45020,2
45021,45021,2
45022,45022,1
45023,45023,1
45024,45024,1
45025,45025,2
45026,45026,1
45027,45027,2
45028,45028,0
45029,45029,0
45030,45030,0
45031,45031,2
45032,45032,2
45033,45033,0
45034,45034,1
45035,45035,2
45036,45036,2
45037,45037,0
45038,45038,1
45039,45039,1
45040,45040,2
45041,45041,2
45042,45042,2
45043,45043,2
45044,45044,1
45045,45045,1
45046,45046,0
45047,45047,1
45048,45048,2
45049,45049,1
45050,45050,1
45051,45051,1
45052,45052,2
45053,45053,2
45054,45054,0
45055,45055,2
45056,45056,2
45057,45057,1
45058,45058,1
45059,45059,1
45060,45060,1
45061,45061,2
45062,45062,2
45063,45063,1
45064,45064,1
45065,45065,1
45066,45066,2
45067,45067,0
45068,45068,1
45069,45069,0
45070,45070,1
45071,45071,1
45072,45072,2
45073,45073,2
45074,45074,1
45075,45075,1
45076,45076,2
45077,45077,1
45078,45078,0
45079,45079,0
45080,45080,2
45081,45081,0
45082,45082,0
45083,45083,2
45084,45084,0
45085,45085,1
45086,45086,1
45087,45087,2
45088,45088,1
45089,45089,1
45090,45090,1
45091,45091,1
45092,45092,1
45093,45093,1
45094,45094,2
45095,45095,1
45096,45096,0
45097,45097,1
45098,45098,2
45099,45099,0
45100,45100,0
45101,45101,1
45102,45102,0
45103,45103,1
45104,45104,1
45105,45105,1
45106,45106,0
45107,45107,1
45108,45108,2
45109,45109,2
45110,45110,1
45111,45111,1
45112,45112,2
45113,45113,0
45114,45114,2
45115,45115,2
45116,45116,0
45117,45117,1
45118,45118,1
45119,45119,0
45120,45120,2
45121,45121,1
45122,45122,2
45123,45123,1
45124,45124,2
45125,45125,2
45126,45126,2
45127,45127,2
45128,45128,1
45129,45129,0
45130,45130,1
45131,45131,2
45132,45132,2
45133,45133,0
45134,45134,2
45135,45135,2
45136,45136,1
45137,45137,1
45138,45138,1
45139,45139,2
45140,45140,2
45141,45141,2
45142,45142,1
45143,45143,0
45144,45144,1
45145,45145,1
45146,45146,0
45147,45147,0
45148,45148,2
45149,45149,0
45150,45150,1
45151,45151,0
45152,45152,1
45153,45153,2
45154,45154,1
45155,45155,1
45156,45156,1
45157,45157,2
45158,45158,1
45159,45159,2
45160,45160,0
45161,45161,1
45162,45162,1
45163,45163,1
45164,45164,0
45165,45165,1
45166,45166,0
45167,45167,1
45168,45168,1
45169,45169,2
45170,45170,1
45171,45171,0
45172,45172,0
45173,45173,2
45174,45174,1
45175,45175,1
45176,45176,0
45177,45177,2
45178,45178,1
45179,45179,1
45180,45180,2
45181,45181,1
45182,45182,0
45183,45183,1
45184,45184,0
45185,45185,0
45186,45186,0
45187,45187,1
45188,45188,2
45189,45189,1
45190,45190,1
45191,45191,2
45192,45192,2
45193,45193,2
45194,45194,2
45195,45195,1
45196,45196,0
45197,45197,1
45198,45198,2
45199,45199,2
45200,45200,2
45201,45201,1
45202,45202,1
45203,45203,2
45204,45204,1
45205,45205,2
45206,45206,1
45207,45207,0
45208,45208,1
45209,45209,2
45210,45210,1
45211,45211,1
45212,45212,1
45213,45213,0
45214,45214,1
45215,45215,0
45216,45216,1
45217,45217,1
45218,45218,1
45219,45219,2
45220,45220,1
45221,45221,0
45222,45222,2
45223,45223,2
45224,45224,0
45225,45225,1
45226,45226,0
45227,45227,1
45228,45228,2
45229,45229,0
45230,45230,2
45231,45231,2
45232,45232,2
45233,45233,2
45234,45234,1
45235,45235,0
45236,45236,1
45237,45237,2
45238,45238,0
45239,45239,2
45240,45240,2
45241,45241,2
45242,45242,0
45243,45243,1
45244,45244,2
45245,45245,2
45246,45246,0
45247,45247,0
45248,45248,1
45249,45249,1
45250,45250,2
45251,45251,0
45252,45252,2
45253,45253,1
45254,45254,2
45255,45255,0
45256,45256,2
45257,45257,0
45258,45258,1
45259,45259,1
45260,45260,2
45261,45261,1
45262,45262,2
45263,45263,1
45264,45264,1
45265,45265,1
45266,45266,2
45267,45267,1
45268,45268,1
45269,45269,2
45270,45270,1
45271,45271,2
45272,45272,2
45273,45273,1
45274,45274,2
45275,45275,1
45276,45276,1
45277,45277,1
45278,45278,2
45279,45279,1
45280,45280,0
45281,45281,2
45282,45282,1
45283,45283,2
45284,45284,2
45285,45285,1
45286,45286,0
45287,45287,2
45288,45288,2
45289,45289,2
45290,45290,1
45291,45291,2
45292,45292,1
45293,45293,0
45294,45294,2
45295,45295,0
45296,45296,1
45297,45297,2
45298,45298,2
45299,45299,1
45300,45300,2
45301,45301,1
45302,45302,1
45303,45303,0
45304,45304,1
45305,45305,0
45306,45306,2
45307,45307,1
45308,45308,1
45309,45309,1
45310,45310,2
45311,45311,2
45312,45312,1
45313,45313,2
45314,45314,2
45315,45315,0
45316,45316,1
45317,45317,2
45318,45318,1
45319,45319,2
45320,45320,2
45321,45321,0
45322,45322,2
45323,45323,2
45324,45324,1
45325,45325,0
45326,45326,1
45327,45327,2
45328,45328,0
45329,45329,1
45330,45330,0
45331,45331,1
45332,45332,1
45333,45333,0
45334,45334,0
45335,45335,1
45336,45336,2
45337,45337,1
45338,45338,2
45339,45339,2
45340,45340,0
45341,45341,0
45342,45342,0
45343,45343,2
45344,45344,1
45345,45345,0
45346,45346,0
45347,45347,2
45348,45348,2
45349,45349,0
45350,45350,1
45351,45351,1
45352,45352,2
45353,45353,1
45354,45354,2
45355,45355,1
45356,45356,2
45357,45357,0
45358,45358,1
45359,45359,2
45360,45360,2
45361,45361,1
45362,45362,2
45363,45363,1
45364,45364,0
45365,45365,1
45366,45366,0
45367,45367,0
45368,45368,1
45369,45369,1
45370,45370,2
45371,45371,2
45372,45372,1
45373,45373,1
45374,45374,1
45375,45375,2
45376,45376,2
45377,45377,0
45378,45378,2
45379,45379,2
45380,45380,2
45381,45381,2
45382,45382,1
45383,45383,1
45384,45384,2
45385,45385,1
45386,45386,2
45387,45387,0
45388,45388,0
45389,45389,1
45390,45390,1
45391,45391,1
45392,45392,1
45393,45393,0
45394,45394,1
45395,45395,2
45396,45396,2
45397,45397,2
45398,45398,0
45399,45399,1
45400,45400,1
45401,45401,1
45402,45402,1
45403,45403,0
45404,45404,1
45405,45405,1
45406,45406,1
45407,45407,0
45408,45408,2
45409,45409,0
45410,45410,0
45411,45411,1
45412,45412,1
45413,45413,2
45414,45414,1
45415,45415,1
45416,45416,2
45417,45417,1
45418,45418,2
45419,45419,1
45420,45420,1
45421,45421,2
45422,45422,0
45423,45423,1
45424,45424,2
45425,45425,2
45426,45426,2
45427,45427,1
45428,45428,2
45429,45429,1
45430,45430,2
45431,45431,2
45432,45432,1
45433,45433,0
45434,45434,1
45435,45435,2
45436,45436,1
45437,45437,1
45438,45438,1
45439,45439,1
45440,45440,1
45441,45441,0
45442,45442,0
45443,45443,1
45444,45444,2
45445,45445,1
45446,45446,2
45447,45447,1
45448,45448,1
45449,45449,1
45450,45450,1
45451,45451,1
45452,45452,0
45453,45453,2
45454,45454,2
45455,45455,1
45456,45456,0
45457,45457,1
45458,45458,1
45459,45459,2
45460,45460,1
45461,45461,1
45462,45462,1
45463,45463,0
45464,45464,0
45465,45465,1
45466,45466,2
45467,45467,2
45468,45468,2
45469,45469,2
45470,45470,0
45471,45471,2
45472,45472,2
45473,45473,2
45474,45474,1
45475,45475,1
45476,45476,2
45477,45477,0
45478,45478,1
45479,45479,0
45480,45480,2
45481,45481,2
45482,45482,1
45483,45483,1
45484,45484,2
45485,45485,1
45486,45486,2
45487,45487,0
45488,45488,1
45489,45489,2
45490,45490,2
45491,45491,0
45492,45492,2
45493,45493,1
45494,45494,2
45495,45495,1
45496,45496,2
45497,45497,1
45498,45498,0
45499,45499,2
45500,45500,1
45501,45501,2
45502,45502,1
45503,45503,2
45504,45504,2
45505,45505,2
45506,45506,2
45507,45507,2
45508,45508,1
45509,45509,2
45510,45510,2
45511,45511,2
45512,45512,2
45513,45513,2
45514,45514,0
45515,45515,2
45516,45516,2
45517,45517,0
45518,45518,1
45519,45519,0
45520,45520,1
45521,45521,1
45522,45522,1
45523,45523,0
45524,45524,1
45525,45525,1
45526,45526,2
45527,45527,2
45528,45528,2
45529,45529,2
45530,45530,0
45531,45531,2
45532,45532,1
45533,45533,2
45534,45534,0
45535,45535,1
45536,45536,2
45537,45537,1
45538,45538,1
45539,45539,1
45540,45540,0
45541,45541,2
45542,45542,1
45543,45543,1
45544,45544,2
45545,45545,0
45546,45546,2
45547,45547,2
45548,45548,1
45549,45549,1
45550,45550,1
45551,45551,2
45552,45552,0
45553,45553,2
45554,45554,2
45555,45555,2
45556,45556,1
45557,45557,2
45558,45558,1
45559,45559,2
45560,45560,1
45561,45561,1
45562,45562,2
45563,45563,2
45564,45564,1
45565,45565,1
45566,45566,2
45567,45567,1
45568,45568,2
45569,45569,1
45570,45570,2
45571,45571,0
45572,45572,2
45573,45573,1
45574,45574,0
45575,45575,2
45576,45576,1
45577,45577,1
45578,45578,1
45579,45579,1
45580,45580,2
45581,45581,0
45582,45582,0
45583,45583,1
45584,45584,0
45585,45585,1
45586,45586,1
45587,45587,2
45588,45588,2
45589,45589,2
45590,45590,2
45591,45591,2
45592,45592,1
45593,45593,1
45594,45594,0
45595,45595,2
45596,45596,0
45597,45597,2
45598,45598,0
45599,45599,2
45600,45600,2
45601,45601,0
45602,45602,1
45603,45603,0
45604,45604,1
45605,45605,1
45606,45606,0
45607,45607,1
45608,45608,1
45609,45609,1
45610,45610,1
45611,45611,1
45612,45612,0
45613,45613,2
45614,45614,1
45615,45615,1
45616,45616,1
45617,45617,1
45618,45618,1
45619,45619,2
45620,45620,2
45621,45621,2
45622,45622,2
45623,45623,1
45624,45624,1
45625,45625,1
45626,45626,2
45627,45627,1
45628,45628,1
45629,45629,1
45630,45630,1
45631,45631,2
45632,45632,1
45633,45633,1
45634,45634,0
45635,45635,0
45636,45636,0
45637,45637,1
45638,45638,2
45639,45639,0
45640,45640,1
45641,45641,1
45642,45642,0
45643,45643,1
45644,45644,2
45645,45645,1
45646,45646,1
45647,45647,2
45648,45648,1
45649,45649,0
45650,45650,1
45651,45651,1
45652,45652,1
45653,45653,0
45654,45654,2
45655,45655,0
45656,45656,2
45657,45657,1
45658,45658,0
45659,45659,2
45660,45660,2
45661,45661,1
45662,45662,1
45663,45663,2
45664,45664,2
45665,45665,2
45666,45666,1
45667,45667,1
45668,45668,2
45669,45669,2
45670,45670,1
45671,45671,0
45672,45672,2
45673,45673,2
45674,45674,1
45675,45675,1
45676,45676,2
45677,45677,1
45678,45678,2
45679,45679,1
45680,45680,0
45681,45681,0
45682,45682,2
45683,45683,1
45684,45684,1
45685,45685,2
45686,45686,0
45687,45687,2
45688,45688,2
45689,45689,0
45690,45690,0
45691,45691,2
45692,45692,1
45693,45693,2
45694,45694,0
45695,45695,2
45696,45696,1
45697,45697,0
45698,45698,1
45699,45699,1
45700,45700,1
45701,45701,2
45702,45702,0
45703,45703,1
45704,45704,2
45705,45705,1
45706,45706,2
45707,45707,2
45708,45708,1
45709,45709,1
45710,45710,0
45711,45711,2
45712,45712,0
45713,45713,1
45714,45714,0
45715,45715,0
45716,45716,1
45717,45717,2
45718,45718,0
45719,45719,1
45720,45720,2
45721,45721,1
45722,45722,2
45723,45723,1
45724,45724,1
45725,45725,2
45726,45726,1
45727,45727,2
45728,45728,2
45729,45729,1
45730,45730,1
45731,45731,1
45732,45732,1
45733,45733,1
45734,45734,0
45735,45735,2
45736,45736,1
45737,45737,1
45738,45738,0
45739,45739,1
45740,45740,2
45741,45741,2
45742,45742,2
45743,45743,1
45744,45744,2
45745,45745,2
45746,45746,0
45747,45747,2
45748,45748,2
45749,45749,1
45750,45750,2
45751,45751,1
45752,45752,2
45753,45753,1
45754,45754,1
45755,45755,1
45756,45756,1
45757,45757,2
45758,45758,1
45759,45759,2
45760,45760,2
45761,45761,2
45762,45762,1
45763,45763,2
45764,45764,1
45765,45765,1
45766,45766,2
45767,45767,2
45768,45768,1
45769,45769,1
45770,45770,1
45771,45771,1
45772,45772,1
45773,45773,1
45774,45774,2
45775,45775,0
45776,45776,1
45777,45777,1
45778,45778,1
45779,45779,1
45780,45780,0
45781,45781,1
45782,45782,2
45783,45783,0
45784,45784,1
45785,45785,1
45786,45786,1
45787,45787,2
45788,45788,1
45789,45789,1
45790,45790,2
45791,45791,2
45792,45792,0
45793,45793,2
45794,45794,0
45795,45795,2
45796,45796,2
45797,45797,0
45798,45798,1
45799,45799,1
45800,45800,1
45801,45801,2
45802,45802,0
45803,45803,2
45804,45804,1
45805,45805,1
45806,45806,1
45807,45807,1
45808,45808,1
45809,45809,1
45810,45810,1
45811,45811,1
45812,45812,1
45813,45813,1
45814,45814,1
45815,45815,2
45816,45816,2
45817,45817,1
45818,45818,1
45819,45819,1
45820,45820,0
45821,45821,0
45822,45822,1
45823,45823,0
45824,45824,2
45825,45825,2
45826,45826,2
45827,45827,0
45828,45828,0
45829,45829,1
45830,45830,1
45831,45831,2
45832,45832,2
45833,45833,2
45834,45834,1
45835,45835,1
45836,45836,0
45837,45837,1
45838,45838,2
45839,45839,1
45840,45840,1
45841,45841,0
45842,45842,2
45843,45843,2
45844,45844,0
45845,45845,1
45846,45846,1
45847,45847,0
45848,45848,2
45849,45849,2
45850,45850,1
45851,45851,1
45852,45852,1
45853,45853,1
45854,45854,0
45855,45855,1
45856,45856,1
45857,45857,0
45858,45858,1
45859,45859,1
45860,45860,0
45861,45861,2
45862,45862,1
45863,45863,0
45864,45864,2
45865,45865,1
45866,45866,1
45867,45867,0
45868,45868,2
45869,45869,2
45870,45870,1
45871,45871,1
45872,45872,2
45873,45873,0
45874,45874,2
45875,45875,2
45876,45876,2
45877,45877,2
45878,45878,0
45879,45879,1
45880,45880,0
45881,45881,2
45882,45882,1
45883,45883,2
45884,45884,0
45885,45885,1
45886,45886,1
45887,45887,1
45888,45888,0
45889,45889,1
45890,45890,1
45891,45891,0
45892,45892,2
45893,45893,1
45894,45894,1
45895,45895,1
45896,45896,1
45897,45897,2
45898,45898,0
45899,45899,2
45900,45900,0
45901,45901,1
45902,45902,0
45903,45903,1
45904,45904,2
45905,45905,2
45906,45906,2
45907,45907,2
45908,45908,1
45909,45909,2
45910,45910,1
45911,45911,1
45912,45912,1
45913,45913,1
45914,45914,0
45915,45915,1
45916,45916,1
45917,45917,2
45918,45918,1
45919,45919,1
45920,45920,1
45921,45921,2
45922,45922,2
45923,45923,0
45924,45924,1
45925,45925,0
45926,45926,1
45927,45927,0
45928,45928,1
45929,45929,2
45930,45930,2
45931,45931,2
45932,45932,1
45933,45933,1
45934,45934,1
45935,45935,2
45936,45936,2
45937,45937,1
45938,45938,1
45939,45939,2
45940,45940,1
45941,45941,1
45942,45942,0
45943,45943,2
45944,45944,2
45945,45945,1
45946,45946,0
45947,45947,1
45948,45948,1
45949,45949,1
45950,45950,2
45951,45951,1
45952,45952,0
45953,45953,2
45954,45954,1
45955,45955,1
45956,45956,2
45957,45957,2
45958,45958,1
45959,45959,2
45960,45960,1
45961,45961,1
45962,45962,1
45963,45963,2
45964,45964,2
45965,45965,1
45966,45966,1
45967,45967,2
45968,45968,1
45969,45969,0
45970,45970,1
45971,45971,2
45972,45972,1
45973,45973,1
45974,45974,2
45975,45975,1
45976,45976,2
45977,45977,0
45978,45978,1
45979,45979,1
45980,45980,0
45981,45981,2
45982,45982,1
45983,45983,1
45984,45984,2
45985,45985,0
45986,45986,1
45987,45987,1
45988,45988,1
45989,45989,0
45990,45990,2
45991,45991,0
45992,45992,2
45993,45993,2
45994,45994,2
45995,45995,2
45996,45996,1
45997,45997,2
45998,45998,2
45999,45999,2
46000,46000,1
46001,46001,2
46002,46002,2
46003,46003,1
46004,46004,2
46005,46005,1
46006,46006,2
46007,46007,1
46008,46008,2
46009,46009,2
46010,46010,0
46011,46011,1
46012,46012,2
46013,46013,1
46014,46014,0
46015,46015,1
46016,46016,2
46017,46017,0
46018,46018,2
46019,46019,1
46020,46020,2
46021,46021,2
46022,46022,1
46023,46023,2
46024,46024,0
46025,46025,1
46026,46026,2
46027,46027,2
46028,46028,1
46029,46029,1
46030,46030,0
46031,46031,2
46032,46032,2
46033,46033,1
46034,46034,1
46035,46035,0
46036,46036,1
46037,46037,1
46038,46038,0
46039,46039,1
46040,46040,2
46041,46041,2
46042,46042,1
46043,46043,2
46044,46044,2
46045,46045,1
46046,46046,1
46047,46047,1
46048,46048,1
46049,46049,1
46050,46050,2
46051,46051,1
46052,46052,1
46053,46053,2
46054,46054,2
46055,46055,0
46056,46056,2
46057,46057,1
46058,46058,2
46059,46059,1
46060,46060,0
46061,46061,2
46062,46062,1
46063,46063,1
46064,46064,2
46065,46065,1
46066,46066,2
46067,46067,0
46068,46068,2
46069,46069,0
46070,46070,2
46071,46071,0
46072,46072,0
46073,46073,0
46074,46074,1
46075,46075,2
46076,46076,2
46077,46077,2
46078,46078,1
46079,46079,2
46080,46080,1
46081,46081,2
46082,46082,1
46083,46083,0
46084,46084,2
46085,46085,2
46086,46086,1
46087,46087,1
46088,46088,2
46089,46089,1
46090,46090,0
46091,46091,1
46092,46092,2
46093,46093,0
46094,46094,1
46095,46095,1
46096,46096,1
46097,46097,1
46098,46098,2
46099,46099,0
46100,46100,0
46101,46101,2
46102,46102,0
46103,46103,1
46104,46104,1
46105,46105,2
46106,46106,0
46107,46107,1
46108,46108,2
46109,46109,1
46110,46110,1
46111,46111,1
46112,46112,1
46113,46113,2
46114,46114,1
46115,46115,2
46116,46116,0
46117,46117,2
46118,46118,0
46119,46119,0
46120,46120,2
46121,46121,2
46122,46122,1
46123,46123,0
46124,46124,2
46125,46125,1
46126,46126,1
46127,46127,2
46128,46128,0
46129,46129,0
46130,46130,1
46131,46131,2
46132,46132,1
46133,46133,1
46134,46134,2
46135,46135,0
46136,46136,2
46137,46137,2
46138,46138,2
46139,46139,0
46140,46140,2
46141,46141,2
46142,46142,1
46143,46143,1
46144,46144,0
46145,46145,2
46146,46146,2
46147,46147,2
46148,46148,1
46149,46149,0
46150,46150,1
46151,46151,0
46152,46152,2
46153,46153,2
46154,46154,2
46155,46155,2
46156,46156,1
46157,46157,1
46158,46158,0
46159,46159,1
46160,46160,2
46161,46161,1
46162,46162,0
46163,46163,2
46164,46164,0
46165,46165,1
46166,46166,2
46167,46167,1
46168,46168,1
46169,46169,0
46170,46170,0
46171,46171,1
46172,46172,2
46173,46173,2
46174,46174,1
46175,46175,1
46176,46176,0
46177,46177,1
46178,46178,1
46179,46179,2
46180,46180,1
46181,46181,1
46182,46182,1
46183,46183,0
46184,46184,1
46185,46185,1
46186,46186,2
46187,46187,1
46188,46188,2
46189,46189,1
46190,46190,2
46191,46191,1
46192,46192,0
46193,46193,2
46194,46194,0
46195,46195,2
46196,46196,1
46197,46197,1
46198,46198,1
46199,46199,0
46200,46200,2
46201,46201,2
46202,46202,0
46203,46203,1
46204,46204,2
46205,46205,1
46206,46206,2
46207,46207,2
46208,46208,1
46209,46209,2
46210,46210,1
46211,46211,1
46212,46212,2
46213,46213,1
46214,46214,0
46215,46215,0
46216,46216,2
46217,46217,0
46218,46218,1
46219,46219,2
46220,46220,1
46221,46221,0
46222,46222,1
46223,46223,1
46224,46224,2
46225,46225,1
46226,46226,1
46227,46227,2
46228,46228,0
46229,46229,0
46230,46230,1
46231,46231,2
46232,46232,2
46233,46233,1
46234,46234,0
46235,46235,1
46236,46236,1
46237,46237,2
46238,46238,1
46239,46239,1
46240,46240,1
46241,46241,1
46242,46242,1
46243,46243,1
46244,46244,2
46245,46245,2
46246,46246,1
46247,46247,0
46248,46248,1
46249,46249,2
46250,46250,1
46251,46251,2
46252,46252,1
46253,46253,2
46254,46254,1
46255,46255,2
46256,46256,1
46257,46257,2
46258,46258,1
46259,46259,0
46260,46260,0
46261,46261,1
46262,46262,1
46263,46263,1
46264,46264,1
46265,46265,2
46266,46266,2
46267,46267,2
46268,46268,1
46269,46269,1
46270,46270,1
46271,46271,1
46272,46272,2
46273,46273,1
46274,46274,1
46275,46275,1
46276,46276,0
46277,46277,2
46278,46278,0
46279,46279,1
46280,46280,1
46281,46281,2
46282,46282,2
46283,46283,1
46284,46284,0
46285,46285,1
46286,46286,0
46287,46287,1
46288,46288,1
46289,46289,1
46290,46290,2
46291,46291,2
46292,46292,1
46293,46293,0
46294,46294,1
46295,46295,1
46296,46296,1
46297,46297,1
46298,46298,2
46299,46299,1
46300,46300,0
46301,46301,2
46302,46302,1
46303,46303,1
46304,46304,1
46305,46305,2
46306,46306,1
46307,46307,2
46308,46308,1
46309,46309,2
46310,46310,2
46311,46311,2
46312,46312,1
46313,46313,0
46314,46314,0
46315,46315,2
46316,46316,2
46317,46317,0
46318,46318,1
46319,46319,1
46320,46320,1
46321,46321,1
46322,46322,2
46323,46323,0
46324,46324,2
46325,46325,1
46326,46326,2
46327,46327,0
46328,46328,2
46329,46329,0
46330,46330,1
46331,46331,1
46332,46332,1
46333,46333,1
46334,46334,1
46335,46335,1
46336,46336,2
46337,46337,1
46338,46338,2
46339,46339,1
46340,46340,2
46341,46341,0
46342,46342,0
46343,46343,1
46344,46344,1
46345,46345,1
46346,46346,1
46347,46347,0
46348,46348,0
46349,46349,1
46350,46350,1
46351,46351,1
46352,46352,2
46353,46353,0
46354,46354,2
46355,46355,2
46356,46356,2
46357,46357,1
46358,46358,2
46359,46359,0
46360,46360,1
46361,46361,1
46362,46362,2
46363,46363,2
46364,46364,1
46365,46365,1
46366,46366,0
46367,46367,1
46368,46368,0
46369,46369,2
46370,46370,1
46371,46371,1
46372,46372,0
46373,46373,1
46374,46374,2
46375,46375,1
46376,46376,2
46377,46377,1
46378,46378,1
46379,46379,1
46380,46380,0
46381,46381,1
46382,46382,1
46383,46383,0
46384,46384,1
46385,46385,0
46386,46386,2
46387,46387,2
46388,46388,1
46389,46389,2
46390,46390,1
46391,46391,2
46392,46392,2
46393,46393,2
46394,46394,1
46395,46395,2
46396,46396,2
46397,46397,1
46398,46398,1
46399,46399,0
46400,46400,1
46401,46401,1
46402,46402,2
46403,46403,2
46404,46404,0
46405,46405,0
46406,46406,1
46407,46407,2
46408,46408,0
46409,46409,0
46410,46410,1
46411,46411,2
46412,46412,1
46413,46413,1
46414,46414,1
46415,46415,1
46416,46416,1
46417,46417,1
46418,46418,1
46419,46419,2
46420,46420,2
46421,46421,2
46422,46422,1
46423,46423,1
46424,46424,2
46425,46425,0
46426,46426,1
46427,46427,2
46428,46428,0
46429,46429,1
46430,46430,2
46431,46431,2
46432,46432,2
46433,46433,0
46434,46434,2
46435,46435,2
46436,46436,1
46437,46437,1
46438,46438,0
46439,46439,1
46440,46440,0
46441,46441,1
46442,46442,0
46443,46443,2
46444,46444,1
46445,46445,1
46446,46446,1
46447,46447,1
46448,46448,1
46449,46449,2
46450,46450,1
46451,46451,1
46452,46452,1
46453,46453,2
46454,46454,0
46455,46455,2
46456,46456,1
46457,46457,1
46458,46458,2
46459,46459,1
46460,46460,0
46461,46461,1
46462,46462,1
46463,46463,0
46464,46464,0
46465,46465,2
46466,46466,1
46467,46467,1
46468,46468,1
46469,46469,1
46470,46470,2
46471,46471,1
46472,46472,2
46473,46473,2
46474,46474,0
46475,46475,1
46476,46476,2
46477,46477,1
46478,46478,1
46479,46479,2
46480,46480,2
46481,46481,1
46482,46482,1
46483,46483,2
46484,46484,1
46485,46485,1
46486,46486,0
46487,46487,2
46488,46488,1
46489,46489,1
46490,46490,1
46491,46491,0
46492,46492,1
46493,46493,1
46494,46494,2
46495,46495,2
46496,46496,1
46497,46497,1
46498,46498,1
46499,46499,1
46500,46500,2
46501,46501,0
46502,46502,0
46503,46503,2
46504,46504,0
46505,46505,1
46506,46506,2
46507,46507,2
46508,46508,2
46509,46509,0
46510,46510,1
46511,46511,1
46512,46512,1
46513,46513,1
46514,46514,2
46515,46515,0
46516,46516,2
46517,46517,0
46518,46518,0
46519,46519,0
46520,46520,2
46521,46521,0
46522,46522,0
46523,46523,2
46524,46524,2
46525,46525,1
46526,46526,2
46527,46527,1
46528,46528,2
46529,46529,2
46530,46530,1
46531,46531,0
46532,46532,0
46533,46533,1
46534,46534,2
46535,46535,1
46536,46536,0
46537,46537,0
46538,46538,2
46539,46539,0
46540,46540,1
46541,46541,1
46542,46542,2
46543,46543,1
46544,46544,1
46545,46545,1
46546,46546,1
46547,46547,2
46548,46548,2
46549,46549,2
46550,46550,1
46551,46551,1
46552,46552,2
46553,46553,0
46554,46554,2
46555,46555,0
46556,46556,0
46557,46557,0
46558,46558,2
46559,46559,1
46560,46560,0
46561,46561,2
46562,46562,1
46563,46563,2
46564,46564,2
46565,46565,1
46566,46566,2
46567,46567,2
46568,46568,1
46569,46569,2
46570,46570,1
46571,46571,0
46572,46572,2
46573,46573,2
46574,46574,0
46575,46575,1
46576,46576,0
46577,46577,2
46578,46578,1
46579,46579,2
46580,46580,1
46581,46581,2
46582,46582,2
46583,46583,1
46584,46584,1
46585,46585,2
46586,46586,1
46587,46587,2
46588,46588,1
46589,46589,1
46590,46590,2
46591,46591,2
46592,46592,1
46593,46593,1
46594,46594,2
46595,46595,2
46596,46596,2
46597,46597,0
46598,46598,0
46599,46599,1
46600,46600,1
46601,46601,1
46602,46602,1
46603,46603,1
46604,46604,2
46605,46605,1
46606,46606,1
46607,46607,1
46608,46608,0
46609,46609,1
46610,46610,2
46611,46611,1
46612,46612,1
46613,46613,2
46614,46614,2
46615,46615,0
46616,46616,2
46617,46617,2
46618,46618,1
46619,46619,2
46620,46620,0
46621,46621,1
46622,46622,2
46623,46623,1
46624,46624,0
46625,46625,1
46626,46626,2
46627,46627,2
46628,46628,1
46629,46629,2
46630,46630,1
46631,46631,2
46632,46632,2
46633,46633,2
